Name,G,FGA,3PA,FTA,ORB,TRB.1,AST.1,STL,BLK,TOV,PF,MP.1,PTS.1,FG%,3P%,FT%,Years,AP,LAT,SR,TQS,SVL,MVL,MBP,VORP_Max
gilliar01,35.666666666666664,11.231715586554296,,5.495555108458333,,8.200000000000001,0.5333333333333333,1.1203064106289913,0.8293429906333133,1.8193280128764,2.4746160552612166,30.566666666666666,16.933333333333334,0.5833333333333334,,0.7060000000000001,3.0,0.0,,,,,,,1.7
gillke01,29.25,9.117891933798495,1.9643406394310177,3.2144491354029725,,2.85,3.05,1.8812938197323623,0.2876744362422894,1.8071204958371252,1.7327301799979775,25.675,12.375,0.49875,0.2775,0.74125,4.0,0.5,,,,,,,4.1
gladnmi01,28.33333333333333,5.718950781019746,0.034099616858237536,3.1449160035366934,,6.9,0.5,0.6203065134099616,4.581815502505158,2.034482758620689,,,7.133333333333333,0.442,0.0,0.6609999999999999,3.0,0.0,,,,,,,-0.2
glassge01,31.0,16.892790811339196,2.83939393939394,4.935948191593353,,8.775,1.8666666666666665,1.9967986314760509,1.0498289345063538,2.4269550342130985,3.1240143369175626,36.3,22.675,0.54525,0.3373333333333333,0.7240000000000001,4.0,0.0,,,,,,,0.1
glovedi01,33.0,15.242424242424242,5.03030303030303,5.636363636363638,,5.0,2.6,2.121212121212121,0.24242424242424246,,,,18.4,0.441,0.271,0.64,1.0,0.0,,,,,,,0.1
gminsmi01,30.5,13.853167087542088,,5.313804713804714,,10.2,1.0499999999999998,,,,,36.1,18.85,0.5297499999999999,,0.7785,4.0,0.0,,,,,,,0.9
godfrda01,25.0,9.60366306410362,0.1176470588235294,3.5403545855155913,,7.3,0.75,,,,,27.450000000000006,14.0,0.5915,0.5,0.67875,4.0,0.0,,,,,,,0.0
goldwan01,28.5,11.994444444444444,3.744444444444445,5.8,,3.4000000000000004,5.9,2.7907407407407407,0.10185185185185183,2.7277777777777783,2.355555555555556,36.95,15.65,0.4185,0.2925,0.7959999999999999,2.0,0.0,,,,,,,0.3
gomesry01,29.0,12.843266244901745,1.9095262096774197,5.2978483036707456,,8.774999999999999,2.2750000000000004,1.5490214822024468,0.4367845059325176,,,34.95,18.175,0.52475,0.17825,0.77325,4.0,0.25,12.49,,3.24,26.5,30.5,9.0,1.1
goodedr01,32.666666666666664,12.134452634452634,0.6049881049881051,4.685601185601184,,9.1,1.6,1.0065812565812566,1.0752408252408252,2.547287547287548,2.4720564720564715,26.066666666666666,15.4,0.4903333333333333,0.33033333333333337,0.6873333333333332,3.0,0.6666666666666666,,,,,,,1.8
goodrst01,28.0,7.086680560818492,1.3995831754452444,2.6196712769988637,,3.625,2.05,0.6455096627510422,0.7866616142478211,2.3112605785019578,2.9147088543640267,24.73333333333333,10.675,0.5822499999999999,0.3525,0.6957500000000001,4.0,0.25,,,,,,,-0.1
goodwar01,33.0,10.818181818181818,1.9393939393939397,6.424242424242424,1.4545454545454546,4.6,2.7,1.0909090909090908,0.4545454545454545,3.060606060606061,2.9393939393939394,31.8,14.1,0.44,0.266,0.637,1.0,0.0,10.75,3.41,3.27,30.0,36.0,1.0,0.0
gordoaa01,38.0,10.052631578947368,1.1842105263157894,4.7368421052631575,2.6842105263157894,8.0,2.0,0.8947368421052632,1.0263157894736843,1.4473684210526316,2.3684210526315788,31.2,12.4,0.495,0.35600000000000004,0.422,1.0,1.0,10.81,2.76,3.27,32.5,39.0,,1.8
gordobe01,35.333333333333336,12.605717811600163,5.451163215869098,4.3879290643996525,,3.8666666666666667,4.1000000000000005,1.1701631701631698,0.18081265140088668,,,30.9,16.866666666666667,0.4403333333333333,0.4216666666666665,0.7876666666666666,3.0,0.0,11.28,,3.19,31.5,37.5,12.0,2.4
gordodr01,31.66666666666667,7.56569704804999,0.019047619047619046,2.811549235078647,3.2543956043956044,8.333333333333334,0.6666666666666666,0.7273863391510451,0.916289592760181,1.798297780650722,2.768131868131868,29.4,10.1,0.5446666666666667,1.0,0.6433333333333333,3.0,0.3333333333333333,11.35,,3.49,29.0,34.0,10.0,-0.2
gordoer01,32.0,13.28125,6.5,8.65625,,3.3,2.4,1.3125,0.625,3.59375,,34.7,20.9,0.433,0.337,0.8340000000000001,1.0,0.0,10.81,,3.01,32.0,40.0,15.0,1.7
goudean01,35.0,14.84890137463667,6.802458206869972,2.205204870646047,0.7054848966613673,3.325,3.0250000000000004,0.9329402932344107,0.2647289669348493,2.1998873873873874,1.7448330683624802,35.40000000000001,18.25,0.4577500000000001,0.4155,0.84575,4.0,0.0,10.33,,3.1,32.5,37.0,4.0,0.0
graceri01,34.0,9.439267285861712,4.9984520123839005,3.059494324045408,,3.3999999999999995,6.9,2.4582043343653255,0.23761609907120745,3.0108359133126936,3.054179566563468,32.55,12.375,0.4905000000000001,0.4,0.7044999999999999,4.0,0.0,,,,,,,0.0
grahagr01,33.0,7.428259924659518,1.8248044045204288,4.6002173283106345,,3.1,2.275,1.1295783830773691,0.27950594030715736,1.7751811069255288,1.9873659808751087,24.575000000000006,11.925,0.5082500000000001,0.39225,0.7595000000000001,4.0,0.75,,,,,,,-0.1
grahajo01,32.0,8.815844926300988,1.4914402245881668,3.8913619750660895,,5.199999999999998,1.65,0.7817141701457608,0.2664978884667428,,,26.1,12.975,0.52225,0.38825,0.80075,4.0,0.0,10.62,,3.05,30.0,36.0,26.0,-0.2
grahapa01,27.5,14.850365726227796,1.219644723092999,5.686050156739813,,5.550000000000002,2.6,,,,,29.375,19.8,0.507,0.38566666666666666,0.78,4.0,0.0,,,,,,,1.1
grahast01,29.75,4.652594825581861,1.3603492371461328,1.955319799993052,,2.45,1.225,0.4912647285982677,0.11698161614379975,,,15.55,6.225,0.4585,0.359,0.71575,4.0,0.0,,,,,,,0.1
grahatr01,35.0,10.27521645021645,4.063798701298701,4.629148629148629,2.094498556998557,5.775,1.4500000000000002,0.7898088023088022,0.20826118326118329,1.3628787878787878,2.135155122655122,25.525,13.525000000000002,0.426,0.34925,0.6875,4.0,0.0,11.64,3.15,3.3,28.5,31.5,11.0,-0.1
grandji01,28.5,7.061040521978023,0.5,3.0729739010989015,,6.449999999999998,,0.5805288461538461,0.7693166208791208,1.2314560439560438,2.6908482142857144,26.15,9.175,0.4715,0.313,0.7284999999999999,4.0,0.0,,,,,,,0.0
grandro01,28.75,7.993411330049262,0.03333333333333333,4.391748768472906,,6.525,1.075,,,,,24.725,11.05,0.5235,0.0,0.6077499999999999,4.0,0.0,,,,,,,0.0
grangda01,23.75,11.613326615912824,2.1885430661292733,6.454030452306316,,8.225,1.5750000000000002,1.5127966860725484,1.7950067174205104,,,28.425,17.15,0.49475,0.3105,0.74725,4.0,0.0,10.84,,3.34,31.0,34.0,10.0,3.0
grantbr01,29.0,9.530196886446888,0.10714285714285714,5.1979395604395595,,9.325,1.175,0.8419929029304029,1.1066220238095241,2.33439217032967,2.8140796703296704,30.125,14.8,0.5902499999999999,0.333,0.6705000000000001,4.0,0.0,,,,,,,2.0
grantga01,32.25,13.094053587344026,2.5183823529411766,3.4282252673796787,,3.525,5.65,2.3131405971479504,0.22421735739750445,3.310658979500892,2.842560717468805,32.825,17.15,0.5277499999999999,0.4645,0.78775,4.0,0.0,,,,,,,0.8
grantgr01,28.33333333333333,21.32033475783476,4.2978988603988615,7.828614672364672,,2.9666666666666663,,3.5791785375118708,0.09538224121557456,2.828288224121557,2.338497150997151,33.75,30.566666666666666,0.5226666666666667,0.474,0.809,3.0,0.0,,,,,,,-0.1
grantha01,33.666666666666664,11.096836170365584,0.19419306184012067,3.4109207785678373,,7.933333333333334,1.2,0.9297744738921208,0.6585146879264526,1.1133735545500252,2.270810888457948,27.83333333333333,14.3,0.5256666666666666,0.107,0.6813333333333333,3.0,0.0,,,,,,,2.2
grantho01,30.5,8.885961058505716,0.06451612903225806,4.254937208476273,,7.875,1.675,0.8474980370346137,0.6690317673231696,1.7848169301090848,2.7432178377468897,27.2,13.6,0.5820000000000001,0.5,0.7035,4.0,0.0,,,,,,,6.7
grantje01,36.0,5.65,0.265625,3.69375,1.79375,4.9,0.95,0.61875,0.50625,0.903125,1.846875,22.85,8.0,0.479,0.2,0.6180000000000001,2.0,1.0,,,,,,,0.4
grantje02,29.75,10.844959826035678,4.322701975527053,4.969154503906826,0.3869268760135633,2.825,5.85,1.5522888102609465,0.30959383753501396,2.16797508477075,1.862748783724016,36.3,15.275,0.4455,0.3555,0.8002500000000001,4.0,0.0,,,,,,,0.1
grantjo01,32.0,11.328573687539532,3.088091541601978,3.633215456270485,,8.149999999999999,2.95,1.4737004772583517,0.8303562187338278,2.348944856534989,2.6655698349721124,29.425,15.425,0.49425,0.37625,0.8205,4.0,0.5,,,,,,,-0.1
grantpa01,29.0,4.9855086580086585,0.03785714285714285,2.017694805194805,,3.375,0.425,0.2310606060606061,0.7535714285714286,1.3773593073593076,2.1994155844155845,16.925,6.4,0.5,0.0,0.68725,4.0,0.0,,,,,,,0.0
grayaa01,28.25,6.02000609543713,0.0,3.0750870776732846,,6.075,1.15,0.30636102403343785,0.9896987112504354,,,18.4,8.45,0.55425,,0.5905,4.0,0.0,12.07,,3.7,27.0,32.5,17.0,0.2
grayde01,29.0,10.650617283950618,0.5481481481481482,4.108641975308642,,5.533333333333334,1.1333333333333333,,,,,27.46666666666667,14.0,0.5406666666666667,0.26466666666666666,0.537,3.0,0.0,,,,,,,0.0
grayed01,27.0,15.266483516483516,5.204890788224122,5.15934065934066,,3.4,1.866666666666667,1.558370641703975,0.22198480531813866,2.3733211233211238,2.679995929995929,29.4,18.466666666666672,0.42,0.3053333333333334,0.7616666666666667,3.0,0.0,,,,,,,-0.2
grayeje01,31.25,14.932581018518519,1.3420138888888888,6.197048611111112,,7.300000000000002,2.025,1.597064393939394,0.4950021043771044,2.0319602272727275,2.543087121212121,35.575,20.15,0.52575,0.3305,0.68325,4.0,0.0,,,,,,,0.1
grayev01,30.66666666666667,8.361330049261085,2.69064039408867,3.2862068965517235,,5.7,2.233333333333333,,,,,23.9,11.366666666666665,0.4900000000000001,0.355,0.6670000000000001,3.0,0.0,,,,,,,-0.1
grayst01,26.0,5.419542213020472,,2.26681236101526,,6.533333333333334,,0.2668507016333103,0.7908519285330879,1.2944176060118089,2.6972624798711755,25.766666666666666,7.5,0.5670000000000001,,0.5216666666666667,3.0,0.0,,,,,,,-0.1
greenac01,28.75,8.817122487143525,,5.983754090696587,,7.699999999999998,1.625,1.072124824684432,0.31394343151005144,2.499368863955119,2.3028517999064984,35.30000000000001,14.875000000000002,0.6074999999999999,,0.68725,4.0,0.0,,,,,,,2.9
greenda01,29.5,11.147376714868374,,3.4852753058954398,,8.774999999999999,1.7000000000000002,,,,,29.325,14.75,0.536,,0.7632500000000001,4.0,0.0,,,,,,,0.2
greenda02,36.25,7.3467184534671786,3.3322653004316845,1.6459562115334612,,4.025,1.725,1.079998782248358,1.0573815457092195,1.777665317139001,,,9.325,0.4460000000000001,0.3605,0.8412499999999999,4.0,0.0,11.3,,3.3,29.0,33.0,15.0,4.1
greende01,30.75,11.037121212121212,3.46439393939394,4.279545454545453,,6.275,2.25,1.3727272727272726,0.5492424242424242,,,31.25,14.325,0.45175,0.349,0.73675,4.0,0.0,,,,,,,-0.2
greendo01,35.0,14.885714285714286,7.457142857142857,3.8,,7.2,2.0,1.2857142857142858,1.6285714285714286,2.6,,35.8,17.7,0.418,0.345,0.7070000000000001,1.0,0.0,11.21,,3.2,27.5,31.5,2.0,-0.2
greendr01,36.25,8.06379173290938,1.7629173290937996,3.429252782193959,2.2649708532061474,7.550000000000002,2.925,1.2519872813990458,0.8064387917329094,1.9187201907790143,3.063593004769475,29.600000000000005,10.5,0.489,0.21975,0.6732499999999999,4.0,0.0,11.01,,3.4,28.0,33.0,9.0,5.5
greener01,32.25,10.646035934535105,3.2442184535104364,4.080378320683112,0.4622568785578748,2.625,2.55,1.2212701612903225,0.2009161527514232,1.3907287713472485,1.6206416034155595,28.55,13.7,0.405,0.32175,0.7749999999999999,4.0,0.0,,,,,,5.0,0.0
greenja01,30.75,9.609452543424318,0.15164186797547805,4.8547851134870825,2.7716391767625166,7.425000000000002,1.275,0.9951033608232376,1.7074982210626186,2.539953109035177,3.1825280980878703,28.03333333333333,13.475,0.5217499999999999,0.3,0.708,4.0,0.0,10.63,,3.38,29.5,32.5,19.0,1.2
greenje02,34.0,9.715115683865683,2.4191577941577944,3.9456217581217583,,6.5,3.1333333333333333,0.9063182500682502,1.2522863772863773,,,33.2,13.1,0.4866666666666666,0.3633333333333333,0.6993333333333333,3.0,0.6666666666666666,12.0,,3.34,33.5,38.0,17.0,2.4
greenli01,29.0,13.938393850309868,4.70770101700302,6.420318210710312,,2.525,4.025,1.274690131892579,0.12117630700778642,2.6981070236771023,2.3201175909740983,31.925,18.25,0.41775,0.3952499999999999,0.73675,4.0,0.0,,,,,,,0.0
greenor01,26.0,6.519825268817204,3.2085573476702507,1.7018369175627241,,3.6,3.175,,,,,25.25,7.675,0.40725,0.30875,0.7074999999999999,4.0,0.5,,,,,,,0.0
greenri01,30.0,16.754464285714285,,4.395089285714286,,3.3,4.199999999999998,2.1785714285714284,0.25,2.357142857142857,2.4285714285714293,,19.7,0.48700000000000004,,0.7755,2.0,0.0,,,,,,,-0.1
greense01,27.0,16.376121463077983,4.864044168391995,3.6907522429261563,,4.733333333333333,0.9666666666666668,1.6189440993788817,0.4417184265010352,2.2769151138716355,1.926742581090407,32.166666666666664,18.7,0.43799999999999994,0.3233333333333333,0.7046666666666667,3.0,0.0,,,,,,,0.0
greensi02,29.75,12.963363316790733,0.3870967741935484,4.905526261373035,,10.725,,1.0032464846980975,1.0935483870967744,3.3277760545905717,3.258569840777502,32.9,17.35,0.529,0.333,0.726,4.0,0.0,,,,,,,-0.1
greenta01,37.0,6.8529380341880355,4.130181623931624,3.5954059829059832,,2.1,3.5333333333333337,1.1088141025641025,0.061485042735042725,,,28.5,10.166666666666666,0.39366666666666666,0.37666666666666665,0.8376666666666667,3.0,1.0,11.300000000000002,,3.26,29.0,32.5,8.0,-0.1
greenwi01,31.0,11.45944683908046,2.766385841170324,3.8954986285266457,,4.175000000000002,2.175,0.9459084378265412,0.2867718129571578,1.9925826149425288,2.3438055120167194,30.075000000000006,14.475,0.45299999999999996,0.353,0.7525000000000001,4.0,0.0,,,,,,,0.2
greerly01,32.75,12.086235502364536,5.616180550051519,4.00361549232517,,2.6,3.175,1.3905055348603736,0.1158344561570368,,,35.03333333333334,15.400000000000002,0.40125,0.4095,0.841,4.0,0.5,,,,,,,-0.2
griffad01,30.75,9.165476190476193,0.6238095238095238,3.857738095238095,,6.7,2.225,1.7333333333333334,0.4892857142857143,2.0005952380952383,2.291666666666667,27.450000000000006,11.975,0.50475,0.2265,0.644,4.0,0.0,,,,,,,1.8
griffbl01,34.0,11.466233766233769,0.1445887445887446,7.613419913419914,,11.75,2.05,1.0571428571428572,1.00995670995671,2.8086580086580093,,,18.7,0.611,0.1875,0.5894999999999999,2.0,0.5,10.95,,3.28,32.0,35.5,22.0,4.8
griffda01,31.5,14.689608134920634,,4.162822420634921,,4.625,,,,,,30.6,18.200000000000006,0.5185,,0.69125,4.0,0.0,,,,,,,0.6
griffed01,30.0,16.0,4.266666666666667,3.633333333333333,,10.8,1.6,0.8666666666666667,4.433333333333334,2.2333333333333334,2.3666666666666667,32.6,17.8,0.429,0.32,0.7340000000000001,1.0,0.0,11.77,,3.21,26.5,33.0,3.0,1.1
griffta01,32.25,4.783578682369005,0.4422384365932753,2.5493898276156344,,4.675,1.025,0.8752282812766683,0.7365164703874382,1.4611111111111112,,,6.375,0.4705,0.18125,0.7322500000000001,4.0,0.5,,,,,,,0.0
grimmde01,29.25,5.440700104493208,2.63662486938349,2.5485893416927903,,4.15,0.8,,,,,21.225,8.475,0.48725,0.321,0.7705000000000001,4.0,0.5,,,,,,,0.0
grundan01,30.25,11.020826418341631,4.012884012539185,3.3958712889544533,,4.35,2.9,1.950536603356076,0.2404428668018932,,,28.95,13.225,0.42625,0.33525,0.68925,4.0,0.0,,,,,,,0.0
guglito01,28.0,9.925268817204303,3.695852534562212,2.9097542242703534,,6.9,1.925,1.4631336405529956,0.5110983102918587,2.005798771121352,2.0994239631336407,27.675000000000004,12.875,0.4705,0.4465,0.664,4.0,0.0,,,,,,,3.2
guidija01,31.5,9.929939516129034,0.03225806451612903,4.719758064516129,,8.65,1.95,,,,,30.3,15.474999999999998,0.637,0.0,0.59975,4.0,0.0,,,,,,,0.0
gutiejo01,32.25,7.3643939393939375,1.9234848484848484,3.3659090909090907,0.7464646464646464,3.825,3.275,1.1348484848484848,0.11515151515151514,2.109090909090909,2.4969696969696966,29.03333333333333,9.45,0.43175,0.34425,0.6975000000000001,4.0,0.0,,,,,,,0.0
guytoaj01,32.0,12.901589103509743,5.362493469174503,3.2219938033991027,,3.325,3.125,0.996045008912656,0.4062980207757084,2.2749810478005204,1.1463519577109842,33.96666666666666,16.525,0.45425,0.4125,0.79025,4.0,0.5,10.55,,3.22,33.0,37.5,9.0,0.0
haffnsc01,29.0,10.713344044823463,6.545008857578377,2.998073991677996,,2.9,2.25,0.9524368640052734,0.25569562888806496,1.7301631442343344,2.227289581015944,28.925,14.85,0.43825,0.4306666666666666,0.8042499999999999,4.0,0.0,,,,,,,0.0
hairsma01,29.25,10.30230734767025,3.07538082437276,3.625924059139785,,5.125,2.075,0.5759688620071685,0.5974089008363201,1.7741935483870968,,31.15,13.925,0.50675,0.39275,0.62575,4.0,0.25,11.33,,3.08,30.5,38.0,13.0,0.0
hairspj02,35.5,8.102146263910969,5.1872019077901435,2.499602543720191,1.334260731319555,3.25,1.1,0.8215421303656598,0.28696343402225755,0.9383942766295708,1.6709062003179649,18.3,10.15,0.3695,0.3345,0.809,2.0,0.0,11.12,,3.32,32.0,37.0,,-0.3
haislma01,29.66666666666667,6.325226458129683,1.1900684261974586,2.6064255457803847,,3.6666666666666665,0.5,0.3235972629521016,1.3276246334310848,1.1280286738351253,2.4865167807103288,18.3,8.966666666666667,0.5416666666666666,0.4046666666666667,0.6806666666666666,3.0,0.3333333333333333,,,,,,,-0.1
haleyja01,28.66666666666667,2.8055459770114943,,1.8028160919540233,,4.233333333333333,0.5666666666666668,0.1437212643678161,0.3197701149425287,1.1291091954022987,2.6991954022988502,17.5,3.5,0.4186666666666667,,0.584,3.0,0.0,,,,,,,0.0
hallmi01,29.25,7.403509852216747,2.2755131362889984,3.047577996715928,,7.9,1.85,0.9758825944170773,0.4364942528735632,,,31.9,10.4,0.4865,0.37875,0.7705000000000001,4.0,0.0,,,,,,,0.0
hamda01,30.0,5.387103174603173,0.03125,3.2390873015873014,,5.133333333333333,1.0333333333333334,0.7923611111111111,0.1984126984126984,1.4981150793650793,2.734325396825397,22.9,8.066666666666666,0.598,0.0,0.51,3.0,0.0,,,,,,,0.9
hamerst01,26.0,8.865249778956677,0.4583333333333333,5.410747126436782,,7.15,0.675,0.3567506631299735,1.1669761273209551,2.0710599027409367,2.6237212643678163,27.75,13.525,0.5565,0.273,0.6732499999999999,4.0,0.0,,,,,,,-0.4
hamiljo02,35.0,12.07843137254902,5.588235294117646,2.63562091503268,1.5,5.7,1.8,0.8276143790849673,0.4959150326797386,1.7606209150326797,1.5212418300653594,26.05,14.3,0.425,0.375,0.6785,2.0,0.5,11.47,,3.3,25.0,32.0,7.0,0.3
hamilju01,32.0,5.564312479635061,0.12121212121212123,2.469859889214728,2.9902248289345064,5.166666666666667,0.4666666666666666,0.3697967579015966,0.9662654773541868,1.0441715542521994,2.4027370478983383,25.7,7.833333333333332,0.5603333333333332,0.25,0.7123333333333332,3.0,0.0,11.18,,3.18,30.0,37.5,17.0,0.5
hamilri01,34.333333333333336,15.690232511923687,6.066275834658188,4.875,,4.5,2.6333333333333333,1.2953100158982511,0.27489069952305245,2.6902573529411766,2.0110294117647056,31.35,19.633333333333333,0.423,0.37566666666666665,0.82,3.0,0.0,,,,,,,2.8
hamilta01,30.75,8.31073920517747,3.30058651026393,2.307196548353389,,5.45,0.775,0.7336105774092425,0.4054328041257964,,,27.3,10.525,0.4665,0.32299999999999995,0.6784999999999999,4.0,0.0,,,,,,,0.0
hamilze01,28.5,10.815517526455029,0.05522486772486772,8.01736111111111,,8.350000000000001,0.5499999999999999,0.6190476190476191,0.7469411375661376,2.7539682539682544,2.1865079365079367,31.0,15.95,0.478,0.0,0.69575,4.0,0.0,,,,,,,0.0
hammige01,28.0,5.0311943311498375,0.06690561529271206,2.120955794504182,,4.575,0.75,0.4070951262719895,0.34217814032052074,1.36267375272937,1.7718090058913196,13.975,6.175,0.4465,0.0,0.618,4.0,0.0,,,,,,,0.0
hammoaj01,33.0,8.604752458168019,0.17512650221378873,3.9763527111724457,2.3779253636938646,7.05,0.775,0.378902880800414,2.609086596515439,2.0626329710769937,2.471838882180438,24.25,12.075,0.535,0.18166666666666667,0.6900000000000001,4.0,0.25,,,,,,,-0.1
hammoto01,30.75,12.383434753211631,0.1,3.8168526031102097,,7.225,1.375,0.4813894523326572,0.5935260311020961,2.152552400270453,2.263404327248141,35.775,17.049999999999994,0.5710000000000001,0.333,0.8029999999999999,4.0,0.0,,,,,,,-0.1
hancoda01,34.0,5.588235294117646,0.029411764705882356,2.235294117647059,,4.5,1.4,1.1764705882352942,0.2058823529411765,1.1764705882352942,1.7647058823529411,20.7,7.5,0.542,0.0,0.6579999999999999,1.0,1.0,,,,,,,0.0
handlbe01,27.25,6.584986772486772,0.018187830687830687,3.1144179894179893,,6.175000000000002,0.8,0.9973544973544974,1.1041666666666663,2.005621693121693,2.812169312169312,23.975,8.8,0.50725,1.0,0.606,4.0,0.0,,,,,,,-0.1
hansbbe01,33.5,8.223179271708684,4.883683473389357,3.394607843137255,0.7819327731092438,3.6,3.625,1.0740896358543417,0.08179271708683472,1.927450980392157,2.465546218487395,35.45,12.05,0.44425,0.40475,0.77925,4.0,0.0,,,,,,,-0.1
hansbty01,35.5,12.290442937002409,0.2725632959204317,8.705828256599753,,8.5,1.1,1.2632171126253822,0.4753048600921367,1.9905731523378585,,,20.15,0.53725,0.28525,0.7885,4.0,0.0,11.12,,3.27,27.5,34.0,18.0,0.4
hansebo01,27.75,8.456265884652982,0.6451612903225806,3.125625610948192,,3.725,,0.9089100684261976,0.1605229716520039,,2.188274682306941,,10.35,0.46375,0.5,0.7242500000000001,4.0,0.0,,,,,,,1.1
hansore01,25.25,7.590132389162563,2.5535714285714284,3.2399938423645316,,4.975,1.2000000000000002,1.364993842364532,1.0614993842364533,1.7819427339901477,2.820274014778325,24.425000000000004,10.475,0.4705,0.342,0.7749999999999999,4.0,0.25,,,,,,,0.0
hanzlbi01,27.25,4.4103840125391836,,2.1533493805045527,,2.5,,,,,,17.5,6.0,0.4905,,0.7622500000000001,4.0,0.0,,,,,,,0.6
haranlu01,32.25,15.21633801247772,1.0304060828877006,5.557781862745098,2.2333333333333334,9.425,1.65,0.7603275401069519,0.7314923128342246,1.9755199049316696,2.333333333333333,33.0,19.175,0.47475,0.2525,0.78575,4.0,0.0,11.83,,3.41,24.0,28.5,23.0,-0.1
